Source_File,Source_Sheet,Source_Row,Recon_Code,ZONE,Source_State,Source_Location,Source_Product,Source_SubProduct,Source_Business_Type,Source_SubLine,Insurer_Name,Source_Rate_Field,Rate_Type,Rate_Value,Effective_From,Product_Code,SubProduct_Code,BusinessType_Code,UI_Business_Type,Rule_Business_Variant,SubLine_Code,State_Code,Location_Code
September-26.xlsx,Sheet1,4201,JH1GC292T,EAST,JHARKHAND,RANCHI,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,UNIVERSAL,OUTFLOW,OUTFLOW,25.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_20000_TO_40000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4202,JH1GC252P,EAST,JHARKHAND,RANCHI,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,UNIVERSAL,OUTFLOW,OUTFLOW,30.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4203,JH1GC252T,EAST,JHARKHAND,RANCHI,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,UNIVERSAL,OUTFLOW,OUTFLOW,30.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4204,JH1GC262P,EAST,JHARKHAND,RANCHI,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,UNIVERSAL,OUTFLOW,OUTFLOW,25.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4205,JH1GC262T,EAST,JHARKHAND,RANCHI,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,UNIVERSAL,OUTFLOW,OUTFLOW,25.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4206,JH1GC272P,EAST,JHARKHAND,RANCHI,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,UNIVERSAL,OUTFLOW,OUTFLOW,25.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_7500_TO_12000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4207,JH1GC272T,EAST,JHARKHAND,RANCHI,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,UNIVERSAL,OUTFLOW,OUTFLOW,25.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_7500_TO_12000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4208,JH1GC302P,EAST,JHARKHAND,RANCHI,GCV,4W - ABOVE 40000 GVW,RO/RN,PKG,UNIVERSAL,OUTFLOW,OUTFLOW,25.50%{NT(ABOVE 45K TON),01-09-2026,PROD_GCV,SP_GCV_4W_ABOVE_40000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4209,JH1GC302T,EAST,JHARKHAND,RANCHI,GCV,4W - ABOVE 40000 GVW,RO/RN,TP,UNIVERSAL,OUTFLOW,OUTFLOW,25.50%{NT(ABOVE 45K TON),01-09-2026,PROD_GCV,SP_GCV_4W_ABOVE_40000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4210,JH1GC242P,EAST,JHARKHAND,RANCHI,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,UNIVERSAL,OUTFLOW,OUTFLOW,30.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4211,JH1GC242T,EAST,JHARKHAND,RANCHI,GCV,4W - UPTO 2500 GVW,RO/RN,TP,UNIVERSAL,OUTFLOW,OUTFLOW,30.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4212,JH1GC222P,EAST,JHARKHAND,RANCHI,GCV,GCV 3W,RO/RN,PKG,UNIVERSAL,OUTFLOW,OUTFLOW,30.50%{NT,01-09-2026,PROD_GCV,SP_GCV_GCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4213,JH1GC222T,EAST,JHARKHAND,RANCHI,GCV,GCV 3W,RO/RN,TP,UNIVERSAL,OUTFLOW,OUTFLOW,30.50%{NT,01-09-2026,PROD_GCV,SP_GCV_GCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4214,JH1MI322P,EAST,JHARKHAND,RANCHI,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,UNIVERSAL,OUTFLOW,OUTFLOW,"30.50%{NT(NEW),25.50%{NT(OLD)",01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4215,JH1MI322T,EAST,JHARKHAND,RANCHI,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,UNIVERSAL,OUTFLOW,OUTFLOW,25.50%{NT,01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4216,JH1PR142P,EAST,JHARKHAND,RANCHI,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,UNIVERSAL,OUTFLOW,OUTFLOW,32.50%{OD(NCB),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4217,JH1PR142S,EAST,JHARKHAND,RANCHI,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,UNIVERSAL,OUTFLOW,OUTFLOW,27.50%{OD(-3% for NON NCB),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4218,JH1MI322P,EAST,JHARKHAND,RANCHI,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,ZUNO,OUTFLOW,OUTFLOW,38.00%{NT(WO -TRAILER),01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4219,JH1MI322T,EAST,JHARKHAND,RANCHI,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,ZUNO,OUTFLOW,OUTFLOW,38.00%{NT(WO -TRAILER),01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4220,JH1PR142P,EAST,JHARKHAND,RANCHI,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,ZUNO,OUTFLOW,OUTFLOW,21.50%{OD(<=75% Tariff Discou{NT with NCB),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4221,JH1PR142S,EAST,JHARKHAND,RANCHI,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,ZUNO,OUTFLOW,OUTFLOW,19.50%{OD(<=75% Tariff Discou{NT with NCB),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4222,JH1PR142T,EAST,JHARKHAND,RANCHI,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,ZUNO,OUTFLOW,OUTFLOW,27.50%{NT(EXCEPT BOLERO & EECO),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4223,JH1GC252P,EAST,JHARKHAND,RANCHI,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,NEW INDIA,OUTFLOW,OUTFLOW,"32.50%{NT(>2TON on {OD),22.50%{NT(>2TON on TP)",01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4224,JH1GC252T,EAST,JHARKHAND,RANCHI,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,NEW INDIA,OUTFLOW,OUTFLOW,22.50%{NT(>2TON),01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4225,JH1GC262P,EAST,JHARKHAND,RANCHI,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,NEW INDIA,OUTFLOW,OUTFLOW,"32.50%{NT(On {OD),22.50%{NT(on TP)",01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4226,JH1GC262T,EAST,JHARKHAND,RANCHI,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,NEW INDIA,OUTFLOW,OUTFLOW,22.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4227,JH1PC182P,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STUDENTS,RO/RN,PKG,NEW INDIA,OUTFLOW,OUTFLOW,56.50%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req - Specific Branch Only),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4228,JH1PC182T,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STUDENTS,RO/RN,TP,NEW INDIA,OUTFLOW,OUTFLOW,56.50%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req - Specific Branch Only),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4229,JH1GC242T,EAST,JHARKHAND,RANCHI,GCV,4W - UPTO 2500 GVW,RO/RN,TP,NEW INDIA,OUTFLOW,OUTFLOW,47.00%{NT(<=2TON),01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4230,JH1GC242P,EAST,JHARKHAND,RANCHI,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,NEW INDIA,OUTFLOW,OUTFLOW,47.00%{NT(<=2TON),01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4231,JH1GC252P,EAST,JHARKHAND,RANCHI,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,ORIENTAL,OUTFLOW,OUTFLOW,47.00%{NT(>2TON),01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4232,JH1GC252T,EAST,JHARKHAND,RANCHI,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,ORIENTAL,OUTFLOW,OUTFLOW,47.00%{NT(>2TON),01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4233,JH1GC262P,EAST,JHARKHAND,RANCHI,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,ORIENTAL,OUTFLOW,OUTFLOW,37.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4234,JH1GC262T,EAST,JHARKHAND,RANCHI,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,ORIENTAL,OUTFLOW,OUTFLOW,37.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4235,JH1PC192P,EAST,JHARKHAND,RANCHI,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,ORIENTAL,OUTFLOW,OUTFLOW,13.00%{NT,01-09-2026,PROD_PCV,SP_PCV_TAXI_UPTO_6_1,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4236,JH1PR142S,EAST,JHARKHAND,RANCHI,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,ORIENTAL,OUTFLOW,OUTFLOW,18.00%{OD,01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4237,JH1PR142T,EAST,JHARKHAND,RANCHI,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,ORIENTAL,OUTFLOW,OUTFLOW,18.00%{NT,01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4238,JH1PC182P,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STUDENTS,RO/RN,PKG,ORIENTAL,OUTFLOW,OUTFLOW,61.50%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4239,JH1PC182T,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STUDENTS,RO/RN,TP,ORIENTAL,OUTFLOW,OUTFLOW,42.00%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4240,JH1PC172P,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STAFF,RO/RN,PKG,ORIENTAL,OUTFLOW,OUTFLOW,61.50%{NT(INSTITUTION ONLY - Valid Docs Req),01-09-2026,PROD_PCV,SP_PCV_STAFFBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4241,JH1PC172T,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STAFF,RO/RN,TP,ORIENTAL,OUTFLOW,OUTFLOW,42.00%{NT(INSTITUTION ONLY - Valid Docs Req),01-09-2026,PROD_PCV,SP_PCV_STAFFBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4242,JH1GC242T,EAST,JHARKHAND,RANCHI,GCV,4W - UPTO 2500 GVW,RO/RN,TP,ORIENTAL,OUTFLOW,OUTFLOW,51.50%{NT(<=2TON),01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4243,JH1GC242P,EAST,JHARKHAND,RANCHI,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,ORIENTAL,OUTFLOW,OUTFLOW,51.50%{NT(<=2TON),01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4244,JH1MI322P,EAST,JHARKHAND,RANCHI,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,ORIENTAL,OUTFLOW,OUTFLOW,51.50%{NT(Upto 80% Discou{NT - Except trailer),01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4245,JH12W122P,EAST,JHARKHAND,RANCHI,2W,SCOOTER,RO/RN,PKG,ORIENTAL,OUTFLOW,OUTFLOW,47.00%{NT(Upto 15 years),01-09-2026,PROD_2W,SP_2W_SCOOTER,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4246,JH1PR142P,EAST,JHARKHAND,RANCHI,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,ORIENTAL,OUTFLOW,OUTFLOW,18.00%{NT,01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4247,JH1GC282P,EAST,JHARKHAND,RANCHI,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,13.00%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_12000_TO_20000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4248,JH1GC282T,EAST,JHARKHAND,RANCHI,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,13.00%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_12000_TO_20000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4249,JH1GC252P,EAST,JHARKHAND,RANCHI,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,53.00%{NT(>2TON),01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4250,JH1GC252T,EAST,JHARKHAND,RANCHI,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,53.00%{NT(>2TON),01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4251,JH1GC262P,EAST,JHARKHAND,RANCHI,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,25.00%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4252,JH1GC262T,EAST,JHARKHAND,RANCHI,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,25.00%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4253,JH1GC272P,EAST,JHARKHAND,RANCHI,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,20.00%{NT(<=10TON),01-09-2026,PROD_GCV,SP_GCV_4W_7500_TO_12000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4254,JH1GC272T,EAST,JHARKHAND,RANCHI,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,20.00%{NT(<=10TON),01-09-2026,PROD_GCV,SP_GCV_4W_7500_TO_12000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4255,JH1PC152P,EAST,JHARKHAND,RANCHI,PCV,PCV 3W,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,37.50%{NT,01-09-2026,PROD_PCV,SP_PCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4256,JH1PC152T,EAST,JHARKHAND,RANCHI,PCV,PCV 3W,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,37.50%{NT,01-09-2026,PROD_PCV,SP_PCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4257,JH1PC192P,EAST,JHARKHAND,RANCHI,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,22.50%{NT,01-09-2026,PROD_PCV,SP_PCV_TAXI_UPTO_6_1,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4258,JH1PC182P,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STUDENTS,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,59.00%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4259,JH1PC182T,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STUDENTS,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,59.00%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4260,JH1PC172P,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STAFF,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,59.00%{NT(INSTITUTION ONLY - Valid Docs Req),01-09-2026,PROD_PCV,SP_PCV_STAFFBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4261,JH1PC172T,EAST,JHARKHAND,RANCHI,PCV,PCV BUS - STAFF,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,59.00%{NT(INSTITUTION ONLY - Valid Docs Req),01-09-2026,PROD_PCV,SP_PCV_STAFFBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4262,JH1GC242T,EAST,JHARKHAND,RANCHI,GCV,4W - UPTO 2500 GVW,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,56.50%{NT(<=2TON),01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4263,JH1GC242P,EAST,JHARKHAND,RANCHI,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,56.50%{NT(<=2TON),01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4264,JH1MI322P,EAST,JHARKHAND,RANCHI,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,37.50%{NT(EXCEPT TRAILER),01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4265,JH1MI322T,EAST,JHARKHAND,RANCHI,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,37.50%{NT(EXCEPT TRAILER),01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4266,JH1PC162P,EAST,JHARKHAND,RANCHI,PCV,PCV 3W-EV,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,37.50%{NT,01-09-2026,PROD_PCV,SP_PCV_3W_EV,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4267,JH1PC162T,EAST,JHARKHAND,RANCHI,PCV,PCV 3W-EV,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,37.50%{NT,01-09-2026,PROD_PCV,SP_PCV_3W_EV,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4268,JH1GC232P,EAST,JHARKHAND,RANCHI,GCV,GCV 3W-EV,RO/RN,PKG,UNITED INDIA,OUTFLOW,OUTFLOW,47.00%{NT,01-09-2026,PROD_GCV,SP_GCV_GCV_3W_EV,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI
September-26.xlsx,Sheet1,4269,JH1GC232T,EAST,JHARKHAND,RANCHI,GCV,GCV 3W-EV,RO/RN,TP,UNITED INDIA,OUTFLOW,OUTFLOW,47.00%{NT,01-09-2026,PROD_GCV,SP_GCV_GCV_3W_EV,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI
