Rule_ID,Recon_Code,ZONE,STATE,LOCATION,PRODUCT,SUB_PRODUCT,BUSINESS_TYPE,SUB_LINE,INSURER_NAME,INFLOW
RAW_000835,AS1PC152P,EAST,ASSAM,GUWAHATI,PCV,PCV 3W,RO/RN,PKG,RAHEJA,40.00%{NT
RAW_000836,AS1PC152T,EAST,ASSAM,GUWAHATI,PCV,PCV 3W,RO/RN,TP,RAHEJA,45.00%{NT
RAW_000837,AS1PR142P,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,RAHEJA,"30.00%{OD(NCB),22.00%{OD(NON NCB)"
RAW_000838,AS1PR142S,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,RAHEJA,19.50%{OD(NCB)
RAW_000839,AS1PR142T,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,RAHEJA,25.00%{NT
RAW_000840,AS2PC152P,EAST,ASSAM,ROASSAM,PCV,PCV 3W,RO/RN,PKG,RAHEJA,40.00%{NT
RAW_000841,AS2PC152T,EAST,ASSAM,ROASSAM,PCV,PCV 3W,RO/RN,TP,RAHEJA,45.00%{NT
RAW_000842,AS2PR142P,EAST,ASSAM,ROASSAM,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,RAHEJA,"30.00%{OD(NCB),22.00%{OD(NON NCB)"
RAW_000843,AS2PR142S,EAST,ASSAM,ROASSAM,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,RAHEJA,19.50%{OD(NCB)
RAW_000844,AS2PR142T,EAST,ASSAM,ROASSAM,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,RAHEJA,25.00%{NT
RAW_000845,AS1GC242P,EAST,ASSAM,GUWAHATI,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,RELIANCE,"15.00%{NT(<2.0TON - TATA/MAR/MAH(Jetto & Supro)),5.00%{NT(>2.0 to 2.5TON - Except TATA/MAR/MAH(Jetto & Supro))"
RAW_000846,AS1PC182P,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STUDENTS,RO/RN,PKG,RELIANCE,65.00%{NT(INSTITUTION ONLY)
RAW_000847,AS1PC182T,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STUDENTS,RO/RN,TP,RELIANCE,65.00%{NT(INSTITUTION ONLY)
RAW_000848,AS1PC192P,EAST,ASSAM,GUWAHATI,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,RELIANCE,"42.50%{NT(NND-P/CNG+EV),27.50%{NT(ND-P/CNG+EV),21.30%{NT(NND-DIESEL)"
RAW_000849,AS1PC192T,EAST,ASSAM,GUWAHATI,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,TP,RELIANCE,"42.50%{NT(P/CNG+EV),21.30%{NT(NND-DIESEL)"
RAW_000850,AS1GC242T,EAST,ASSAM,GUWAHATI,GCV,4W - UPTO 2500 GVW,RO/RN,TP,RELIANCE,12.50%{NT(<2.0TON - TATA/MAR/MAH(Jetto & Supro))
RAW_000851,AS1GC242P,EAST,ASSAM,GUWAHATI,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,SBI,"59.00%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),59.00%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),53.50%{NT(NEW -Upto 2.0 T-All makes & 2.0-2.5T Tata),47.00%{NT(<=5Yr- 2.0-2.5T-other than Tata),47.00%{NT(>5Yr- 2.0-2.5T-other than Tata),45.00%{NT(NEW- 2.0-2.5T-other than Tata)"
RAW_000852,AS2GC242P,EAST,ASSAM,ROASSAM,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,SBI,"59.00%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),59.00%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),53.50%{NT(NEW -Upto 2.0 T-All makes & 2.0-2.5T Tata),47.00%{NT(<=5Yr- 2.0-2.5T-other than Tata),47.00%{NT(>5Yr- 2.0-2.5T-other than Tata),45.00%{NT(NEW- 2.0-2.5T-other than Tata)"
RAW_000853,AS2GC282P,EAST,ASSAM,ROASSAM,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,SBI,"25.00%{NT(>5Yr -  TATA & AKL),22.00%{NT(1-5Yr -  TATA & AKL),17.00%{NT(>5Yr - EXCEPT TATA & AKL),17.00%{NT(NEW -  TATA & AKL),14.00%{NT(1-5Yr - EXCEPT TATA & AKL),12.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_000854,AS1GC282P,EAST,ASSAM,GUWAHATI,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,SBI,"25.00%{NT(>5Yr -  TATA & AKL),22.00%{NT(1-5Yr -  TATA & AKL),17.00%{NT(>5Yr - EXCEPT TATA & AKL),17.00%{NT(NEW -  TATA & AKL),14.00%{NT(1-5Yr - EXCEPT TATA & AKL),12.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_000855,AS1PR142P,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,SBI,30.00%{OD(EXCEPT HIGH END)
RAW_000856,AS2PR142P,EAST,ASSAM,ROASSAM,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,SBI,30.00%{OD(EXCEPT HIGH END)
RAW_000857,AS1GC252P,EAST,ASSAM,GUWAHATI,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,SBI,"47.00%{NT(<=5Yr - TATA Upto 3.0Ton),47.00%{NT(>5Yr - TATA Upto 3.0Ton),45.00%{NT(New - TATA Upto 3.0 Ton)"
RAW_000858,AS1GC252T,EAST,ASSAM,GUWAHATI,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,SBI,"47.00%{NT(<=5Yr - TATA Upto 3.0Ton),47.00%{NT(>5Yr - TATA Upto 3.0Ton)"
RAW_000859,AS2GC252P,EAST,ASSAM,ROASSAM,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,SBI,"47.00%{NT(<=5Yr - TATA Upto 3.0Ton),47.00%{NT(>5Yr - TATA Upto 3.0Ton),45.00%{NT(New - TATA Upto 3.0 Ton)"
RAW_000860,AS2GC252T,EAST,ASSAM,ROASSAM,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,SBI,"47.00%{NT(<=5Yr - TATA Upto 3.0Ton),47.00%{NT(>5Yr - TATA Upto 3.0Ton)"
RAW_000861,AS1PC182T,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STUDENTS,RO/RN,TP,SBI,65.00%{NT(>18SC)
RAW_000862,AS2PC182T,EAST,ASSAM,ROASSAM,PCV,PCV BUS - STUDENTS,RO/RN,TP,SBI,65.00%{NT(>18SC)
RAW_000863,AS1PC182P,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STUDENTS,RO/RN,PKG,SBI,65.00%{NT(>18SC)
RAW_000864,AS2PC182P,EAST,ASSAM,ROASSAM,PCV,PCV BUS - STUDENTS,RO/RN,PKG,SBI,65.00%{NT(>18SC)
RAW_000865,AS1GC242T,EAST,ASSAM,GUWAHATI,GCV,4W - UPTO 2500 GVW,RO/RN,TP,SBI,"59.00%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),59.00%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),47.00%{NT(<=5Yr- 2.0-2.5T-other than Tata),47.00%{NT(>5Yr- 2.0-2.5T-other than Tata)"
RAW_000866,AS2GC242T,EAST,ASSAM,ROASSAM,GCV,4W - UPTO 2500 GVW,RO/RN,TP,SBI,"59.00%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),59.00%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),47.00%{NT(<=5Yr- 2.0-2.5T-other than Tata),47.00%{NT(>5Yr- 2.0-2.5T-other than Tata)"
RAW_000867,AS1PR142S,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,SBI,27.00%{OD(EXCEPT HIGH END)
RAW_000868,AS2PR142S,EAST,ASSAM,ROASSAM,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,SBI,27.00%{OD(EXCEPT HIGH END)
RAW_000869,AS1GC282T,EAST,ASSAM,GUWAHATI,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,SBI,"25.00%{NT(>5Yr -  TATA & AKL),22.00%{NT(1-5Yr -  TATA & AKL),17.00%{NT(>5Yr - EXCEPT TATA & AKL),14.00%{NT(1-5Yr - EXCEPT TATA & AKL),12.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_000870,AS2GC282T,EAST,ASSAM,ROASSAM,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,SBI,"25.00%{NT(>5Yr -  TATA & AKL),22.00%{NT(1-5Yr -  TATA & AKL),17.00%{NT(>5Yr - EXCEPT TATA & AKL),14.00%{NT(1-5Yr - EXCEPT TATA & AKL),12.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_000871,AS1GC292T,EAST,ASSAM,GUWAHATI,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,SBI,"25.00%{NT(>5Yr -  TATA & AKL),22.00%{NT(1-5Yr -  TATA & AKL),18.00%{NT(>5Yr - EXCEPT TATA & AKL),15.00%{NT(1-5Yr - EXCEPT TATA & AKL),13.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_000872,AS2GC292T,EAST,ASSAM,ROASSAM,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,SBI,"25.00%{NT(>5Yr -  TATA & AKL),22.00%{NT(1-5Yr -  TATA & AKL),18.00%{NT(>5Yr - EXCEPT TATA & AKL),15.00%{NT(1-5Yr - EXCEPT TATA & AKL),13.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_000873,AS1GC292P,EAST,ASSAM,GUWAHATI,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,SBI,"25.00%{NT(>5Yr -  TATA & AKL),22.00%{NT(1-5Yr -  TATA & AKL),18.00%{NT(>5Yr - EXCEPT TATA & AKL),17.00%{NT(NEW -  TATA & AKL),15.00%{NT(1-5Yr - EXCEPT TATA & AKL),13.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_000874,AS2GC292P,EAST,ASSAM,ROASSAM,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,SBI,"25.00%{NT(>5Yr -  TATA & AKL),22.00%{NT(1-5Yr -  TATA & AKL),18.00%{NT(>5Yr - EXCEPT TATA & AKL),17.00%{NT(NEW -  TATA & AKL),15.00%{NT(1-5Yr - EXCEPT TATA & AKL),13.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_000875,AS1GC242P,EAST,ASSAM,GUWAHATI,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,TATA,"55.00%{NT(<=2.0TON) - AS1,49.00%{NT(<=2.0TON) - AS2,37.00%{NT(>2.0 TO <=2.5TON) - AS1,33.00%{NT(>2.0 TO <=2.5TON) - AS2"
RAW_000876,AS2GC242P,EAST,ASSAM,ROASSAM,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,TATA,"55.00%{NT(<=2.0TON) - AS1,49.00%{NT(<=2.0TON) - AS2,37.00%{NT(>2.0 TO <=2.5TON) - AS1,33.00%{NT(>2.0 TO <=2.5TON) - AS2"
RAW_000877,AS1GC282P,EAST,ASSAM,GUWAHATI,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,TATA,"23.00%{NT(>6Yrs) - AS1,13.00%{NT(>6Yrs) - AS2,12.00%{NT(<=6Yrs) - AS1,10.00%{NT(<=6Yrs) - AS2"
RAW_000878,AS1GC282T,EAST,ASSAM,GUWAHATI,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,TATA,"23.00%{NT - AS1,13.00%{NT - AS2"
RAW_000879,AS1GC292P,EAST,ASSAM,GUWAHATI,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,TATA,"23.00%{NT(>6Yrs - >20 <=35k TON) - AS1,23.00%{NT(>6Yrs - >35k TON) - AS1,13.00%{NT(>6Yrs - >20 <=35k TON) - AS2,13.00%{NT(>6Yrs - >35k TON) - AS2,12.00%{NT(<=6Yrs - >20 <=35k TON) - AS1,12.00%{NT(<=6Yrs - >35k TON) - AS1,10.00%{NT(<=6Yrs - >20 <=35k TON) - AS2,10.00%{NT(<=6Yrs - >35k TON) - AS2"
RAW_000880,AS1GC292T,EAST,ASSAM,GUWAHATI,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,TATA,"23.00%{NT(>20 <=35k TON) - AS1,23.00%{NT(>35k TON) - AS1,13.00%{NT(>20 <=35k TON) - AS2,13.00%{NT(>35k TON) - AS2"
RAW_000881,AS1GC262P,EAST,ASSAM,GUWAHATI,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,TATA,"19.00%{NT - AS1,13.00%{NT - AS2"
RAW_000882,AS1GC262T,EAST,ASSAM,GUWAHATI,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,TATA,"19.00%{NT - AS1,13.00%{NT - AS2"
RAW_000883,AS1GC272P,EAST,ASSAM,GUWAHATI,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,TATA,"18.00%{NT - AS1,12.00%{NT - AS2"
RAW_000884,AS1GC272T,EAST,ASSAM,GUWAHATI,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,TATA,"12.00%{NT - AS1,AS2"
RAW_000885,AS1GC222P,EAST,ASSAM,GUWAHATI,GCV,GCV 3W,RO/RN,PKG,TATA,39.00%{NT - AS1
RAW_000886,AS1GC222T,EAST,ASSAM,GUWAHATI,GCV,GCV 3W,RO/RN,TP,TATA,45.00%{NT - AS1
RAW_000887,AS1PC152P,EAST,ASSAM,GUWAHATI,PCV,PCV 3W,RO/RN,PKG,TATA,"36.00%{NT(DIESEL) - AS1,36.00%{NT(OLD - CNG) - AS1,36.00%{NT(OTHER THAN DIESEL) - AS1,25.00%{NT(DIESEL) - AS2,25.00%{NT(OLD - CNG) - AS2,25.00%{NT(OTHER THAN DIESEL) - AS2"
RAW_000888,AS1PC152T,EAST,ASSAM,GUWAHATI,PCV,PCV 3W,RO/RN,TP,TATA,"36.00%{NT(CNG) - AS1,36.00%{NT(DIESEL) - AS1,36.00%{NT(OTHER THAN DIESEL) - AS1,25.00%{NT(CNG) - AS2,25.00%{NT(DIESEL) - AS2,25.00%{NT(OTHER THAN DIESEL) - AS2"
RAW_000889,AS1PC172P,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STAFF,RO/RN,PKG,TATA,"47.00%{NT(>16 SC - Corporate) - AS1,AS2,47.00%{NT(>16 SC - Individual) - AS1,AS2,47.00%{NT(12-15 SC - Individual) - AS1,AS2,47.00%{NT(12-15SC - Corporate) - AS1,AS2"
RAW_000890,AS1PC172T,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STAFF,RO/RN,TP,TATA,"47.00%{NT(>16 SC - Corporate) - AS1,AS2,47.00%{NT(>16 SC - Individual) - AS1,AS2,47.00%{NT(12-15 SC - Individual) - AS1,AS2,47.00%{NT(12-15SC - Corporate) - AS1,AS2"
RAW_000891,AS2GC282P,EAST,ASSAM,ROASSAM,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,TATA,"23.00%{NT(>6Yrs) - AS1,13.00%{NT(>6Yrs) - AS2,12.00%{NT(<=6Yrs) - AS1,10.00%{NT(<=6Yrs) - AS2"
RAW_000892,AS2GC282T,EAST,ASSAM,ROASSAM,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,TATA,"23.00%{NT - AS1,13.00%{NT - AS2"
RAW_000893,AS2GC292P,EAST,ASSAM,ROASSAM,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,TATA,"23.00%{NT(>6Yrs - >20 <=35k TON) - AS1,23.00%{NT(>6Yrs - >35k TON) - AS1,13.00%{NT(>6Yrs - >20 <=35k TON) - AS2,13.00%{NT(>6Yrs - >35k TON) - AS2,12.00%{NT(<=6Yrs - >20 <=35k TON) - AS1,12.00%{NT(<=6Yrs - >35k TON) - AS1,10.00%{NT(<=6Yrs - >20 <=35k TON) - AS2,10.00%{NT(<=6Yrs - >35k TON) - AS2"
RAW_000894,AS2GC292T,EAST,ASSAM,ROASSAM,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,TATA,"23.00%{NT(>20 <=35k TON) - AS1,23.00%{NT(>35k TON) - AS1,13.00%{NT(>20 <=35k TON) - AS2,13.00%{NT(>35k TON) - AS2"
RAW_000895,AS2GC262P,EAST,ASSAM,ROASSAM,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,TATA,"19.00%{NT - AS1,13.00%{NT - AS2"
RAW_000896,AS2GC262T,EAST,ASSAM,ROASSAM,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,TATA,"19.00%{NT - AS1,13.00%{NT - AS2"
RAW_000897,AS2GC272P,EAST,ASSAM,ROASSAM,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,TATA,"18.00%{NT - AS1,12.00%{NT - AS2"
RAW_000898,AS2GC272T,EAST,ASSAM,ROASSAM,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,TATA,"12.00%{NT - AS1,AS2"
RAW_000899,AS2GC222P,EAST,ASSAM,ROASSAM,GCV,GCV 3W,RO/RN,PKG,TATA,39.00%{NT - AS1
RAW_000900,AS2GC222T,EAST,ASSAM,ROASSAM,GCV,GCV 3W,RO/RN,TP,TATA,45.00%{NT - AS1
RAW_000901,AS2PC152P,EAST,ASSAM,ROASSAM,PCV,PCV 3W,RO/RN,PKG,TATA,"36.00%{NT(DIESEL) - AS1,36.00%{NT(OLD - CNG) - AS1,36.00%{NT(OTHER THAN DIESEL) - AS1,25.00%{NT(DIESEL) - AS2,25.00%{NT(OLD - CNG) - AS2,25.00%{NT(OTHER THAN DIESEL) - AS2"
RAW_000902,AS2PC152T,EAST,ASSAM,ROASSAM,PCV,PCV 3W,RO/RN,TP,TATA,"36.00%{NT(CNG) - AS1,36.00%{NT(DIESEL) - AS1,36.00%{NT(OTHER THAN DIESEL) - AS1,25.00%{NT(CNG) - AS2,25.00%{NT(DIESEL) - AS2,25.00%{NT(OTHER THAN DIESEL) - AS2"
RAW_000903,AS2PC172P,EAST,ASSAM,ROASSAM,PCV,PCV BUS - STAFF,RO/RN,PKG,TATA,"47.00%{NT(>16 SC - Corporate) - AS1,AS2,47.00%{NT(>16 SC - Individual) - AS1,AS2,47.00%{NT(12-15 SC - Individual) - AS1,AS2,47.00%{NT(12-15SC - Corporate) - AS1,AS2"
RAW_000904,AS2PC172T,EAST,ASSAM,ROASSAM,PCV,PCV BUS - STAFF,RO/RN,TP,TATA,"47.00%{NT(>16 SC - Corporate) - AS1,AS2,47.00%{NT(>16 SC - Individual) - AS1,AS2,47.00%{NT(12-15 SC - Individual) - AS1,AS2,47.00%{NT(12-15SC - Corporate) - AS1,AS2"
RAW_000905,AS1GC242T,EAST,ASSAM,GUWAHATI,GCV,4W - UPTO 2500 GVW,RO/RN,TP,TATA,"55.00%{NT(<=2.0TON) - AS1,49.00%{NT(<=2.0TON) - AS2,37.00%{NT(>2.0 TO <=2.5TON) - AS1,33.00%{NT(>2.0 TO <=2.5TON) - AS2"
RAW_000906,AS2GC242T,EAST,ASSAM,ROASSAM,GCV,4W - UPTO 2500 GVW,RO/RN,TP,TATA,"55.00%{NT(<=2.0TON) - AS1,49.00%{NT(<=2.0TON) - AS2,37.00%{NT(>2.0 TO <=2.5TON) - AS1,33.00%{NT(>2.0 TO <=2.5TON) - AS2"
RAW_000907,AS1PC182P,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STUDENTS,RO/RN,PKG,TATA,"67.00%{NT(>16 SC - Corporate) - AS1,AS2,67.00%{NT(>16 SC - Individual) - AS1,AS2,67.00%{NT(12-15 SC - Individual) - AS1,AS2,67.00%{NT(12-15SC - Corporate) - AS1,AS2"
RAW_000908,AS1PC182T,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STUDENTS,RO/RN,TP,TATA,"67.00%{NT(>16 SC - Corporate) - AS1,AS2,67.00%{NT(>16 SC - Individual) - AS1,AS2,67.00%{NT(12-15 SC - Individual) - AS1,AS2,67.00%{NT(12-15SC - Corporate) - AS1,AS2"
RAW_000909,AS2PC182P,EAST,ASSAM,ROASSAM,PCV,PCV BUS - STUDENTS,RO/RN,PKG,TATA,"67.00%{NT(>16 SC - Corporate) - AS1,AS2,67.00%{NT(>16 SC - Individual) - AS1,AS2,67.00%{NT(12-15 SC - Individual) - AS1,AS2,67.00%{NT(12-15SC - Corporate) - AS1,AS2"
RAW_000910,AS2PC182T,EAST,ASSAM,ROASSAM,PCV,PCV BUS - STUDENTS,RO/RN,TP,TATA,"67.00%{NT(>16 SC - Corporate) - AS1,AS2,67.00%{NT(>16 SC - Individual) - AS1,AS2,67.00%{NT(12-15 SC - Individual) - AS1,AS2,67.00%{NT(12-15SC - Corporate) - AS1,AS2"
RAW_000911,AS1PC162P,EAST,ASSAM,GUWAHATI,PCV,PCV 3W-EV,RO/RN,PKG,TATA,"36.00%{NT - AS1,25.00%{NT - AS2"
RAW_000912,AS2PC162P,EAST,ASSAM,ROASSAM,PCV,PCV 3W-EV,RO/RN,PKG,TATA,"36.00%{NT - AS1,25.00%{NT - AS2"
RAW_000913,AS1PC162T,EAST,ASSAM,GUWAHATI,PCV,PCV 3W-EV,RO/RN,TP,TATA,"36.00%{NT - AS1,25.00%{NT - AS2"
RAW_000914,AS2PC162T,EAST,ASSAM,ROASSAM,PCV,PCV 3W-EV,RO/RN,TP,TATA,"36.00%{NT - AS1,25.00%{NT - AS2"
RAW_000915,AS1PR142P,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,UNIVERSAL,36.00%{OD(NCB)
RAW_000916,AS1PR142S,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,UNIVERSAL,29.00%{OD
RAW_000917,AS2PR142P,EAST,ASSAM,ROASSAM,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,UNIVERSAL,36.00%{OD(NCB)
RAW_000918,AS2PR142S,EAST,ASSAM,ROASSAM,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,UNIVERSAL,29.00%{OD
RAW_000919,AS1PR142T,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,ZUNO,25.00%{NT(EXCEPT BOLERO & EECO)
RAW_000920,AS2PR142T,EAST,ASSAM,ROASSAM,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,ZUNO,25.00%{NT(EXCEPT BOLERO & EECO)
RAW_000921,AS1GC242P,EAST,ASSAM,GUWAHATI,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,NEW INDIA,50.00%{NT(<=2TON)
RAW_000922,AS2GC242P,EAST,ASSAM,ROASSAM,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,NEW INDIA,50.00%{NT(<=2TON)
RAW_000923,AS1GC252P,EAST,ASSAM,GUWAHATI,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,NEW INDIA,"35.00%{NT(>2TON on OD),25.00%{NT(>2TON on TP)"
RAW_000924,AS1GC252T,EAST,ASSAM,GUWAHATI,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,NEW INDIA,25.00%{NT(>2TON)
RAW_000925,AS1GC262P,EAST,ASSAM,GUWAHATI,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,NEW INDIA,"35.00%{NT(on OD),25.00%{NT(on TP)"
RAW_000926,AS1GC262T,EAST,ASSAM,GUWAHATI,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,NEW INDIA,25.00%{NT
RAW_000927,AS2GC252P,EAST,ASSAM,ROASSAM,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,NEW INDIA,"35.00%{NT(>2TON on OD),25.00%{NT(>2TON on TP)"
RAW_000928,AS2GC252T,EAST,ASSAM,ROASSAM,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,NEW INDIA,25.00%{NT(>2TON)
RAW_000929,AS2GC262P,EAST,ASSAM,ROASSAM,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,NEW INDIA,"35.00%{NT(on OD),25.00%{NT(on TP)"
RAW_000930,AS2GC262T,EAST,ASSAM,ROASSAM,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,NEW INDIA,25.00%{NT
RAW_000931,AS1GC242T,EAST,ASSAM,GUWAHATI,GCV,4W - UPTO 2500 GVW,RO/RN,TP,NEW INDIA,50.00%{NT(<=2TON)
RAW_000932,AS2GC242T,EAST,ASSAM,ROASSAM,GCV,4W - UPTO 2500 GVW,RO/RN,TP,NEW INDIA,50.00%{NT(<=2TON)
RAW_000933,AS1PC182P,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STUDENTS,RO/RN,PKG,NEW INDIA,60.00%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req - Specific Branch Only)
RAW_000934,AS1PC182T,EAST,ASSAM,GUWAHATI,PCV,PCV BUS - STUDENTS,RO/RN,TP,NEW INDIA,60.00%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req - Specific Branch Only)
RAW_000935,AS2PC182P,EAST,ASSAM,ROASSAM,PCV,PCV BUS - STUDENTS,RO/RN,PKG,NEW INDIA,60.00%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req - Specific Branch Only)
RAW_000936,AS2PC182T,EAST,ASSAM,ROASSAM,PCV,PCV BUS - STUDENTS,RO/RN,TP,NEW INDIA,60.00%{NT(EDUCATIONAL INSTITUTION - Valid Docs Req - Specific Branch Only)
RAW_000937,AS1GC242P,EAST,ASSAM,GUWAHATI,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,ORIENTAL,55.00%{NT(<=2TON)
RAW_000938,AS2GC242P,EAST,ASSAM,ROASSAM,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,ORIENTAL,55.00%{NT(<=2TON)
RAW_000939,AS1GC252P,EAST,ASSAM,GUWAHATI,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,ORIENTAL,50.00%{NT(>2TON)
RAW_000940,AS1GC252T,EAST,ASSAM,GUWAHATI,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,ORIENTAL,50.00%{NT(>2TON)
RAW_000941,AS1GC262P,EAST,ASSAM,GUWAHATI,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,ORIENTAL,40.00%{NT
RAW_000942,AS1GC262T,EAST,ASSAM,GUWAHATI,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,ORIENTAL,40.00%{NT
RAW_000943,AS1MI322P,EAST,ASSAM,GUWAHATI,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,ORIENTAL,55.00%{NT(Upto 80% Discount - Except trailer)
RAW_000944,AS1PC192P,EAST,ASSAM,GUWAHATI,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,ORIENTAL,15.00%{NT
RAW_000945,AS1PR142S,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,ORIENTAL,20.00%{OD
RAW_000946,AS1PR142T,EAST,ASSAM,GUWAHATI,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,ORIENTAL,20.00%{NT
RAW_000947,AS2GC252P,EAST,ASSAM,ROASSAM,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,ORIENTAL,50.00%{NT(>2TON)
